Date,Channel,SKU,Vendor,Wheel,Size,Bolt Pattern,Finish,Price,ID,Monthly Total,Monthly Sets,,
8/2/2024,Shopify,GL-57CR-189.5+22-51143-CP,Gram Lights,Gram Lights 57CR,18x9.5 +22,5x114.3,Chrome Plating,"$2,599.00",Gram Lights 57CR18x9.5 +225x114.3Chrome Plating,,,,
8/2/2024,eBay,V-RacingTE37SagaSPlus-189.5+38-51143-BR,Volk,Volk Racing TE37 Saga S-Plus,18x9.5 +38,5x114.3,Bronze,"$3,395.00",Volk Racing TE37 Saga S-Plus18x9.5 +385x114.3Bronze,,,,
8/2/2024,eBay,V-RacingTE37SagaSL-189.5+22-51143-PG,Volk,Volk Racing TE37 Saga SL,18x9.5 +22,5x114.3,Pressed Graphite,"$3,374.00",Volk Racing TE37 Saga SL18x9.5 +225x114.3Pressed Graphite,,,,
8/2/2024,eBay,V-RacingTE37XTMSpec-178.5-10-61397-BB,Volk,Volk Racing TE37XT M-Spec,17x8.5 -10,6x139.7,Blast Black,"$3,160.00",Volk Racing TE37XT M-Spec17x8.5 -106x139.7Blast Black,,,,
7/31/2024,Shopify,D-RegamasterEVOII-1810+25-5120-GW,Desmond,Desmond Regamaster EVO II,18x10 +25,5x120,Gloss White,"$2,525.00",Desmond Regamaster EVO II18x10 +255x120Gloss White,,,,
7/29/2024,Shopify,GL-57DR-189.5+38-51143-CP,Gram Lights,Gram Lights 57DR,18x9.5 +38,5x114.3,Chrome Plating,"$2,499.00",Gram Lights 57DR18x9.5 +385x114.3Chrome Plating,,,,
7/29/2024,eBay,V-RacingTE37SagaSPlus-1810+35-51143-BR,Volk,Volk Racing TE37 Saga S-Plus,18x10 +35,5x114.3,Bronze,"$3,399.15",Volk Racing TE37 Saga S-Plus18x10 +355x114.3Bronze,,,,
7/28/2024,eBay,GL-57DR-189.5+38-51143-BR2,Gram Lights,Gram Lights 57DR,18x9.5 +38,5x114.3,Bronze 2,"$1,850.00",Gram Lights 57DR18x9.5 +385x114.3Bronze 2,,,,
7/27/2024,eBay,E-RPF1-179+35-5100-SS,Enkei,Enkei RPF1,17x9 +35,5x100,F1 Silver,$272.82,Enkei RPF117x9 +355x100F1 Silver,,,,
7/26/2024,eBay,V-RacingTE37SagaSL-179.5+40-51143-PG,Volk,Volk Racing TE37 Saga SL,17x9.5 +40,5x114.3,Pressed Graphite,"$2,872.80",Volk Racing TE37 Saga SL17x9.5 +405x114.3Pressed Graphite,,,,
7/24/2024,eBay,V-RacingTE37SL-1810.5+20-5120-MB,Volk,Volk Racing TE37SL,18x10.5 +20,5x120,Mag Blue,"$3,149.99",Volk Racing TE37SL18x10.5 +205x120Mag Blue,,,,
7/23/2024,Shopify,GB-UnlimitedNC01-159+33-51143-W,Group B,Group B Unlimited NC-01,15x9 +33,5x114.3,White,"$1,560.00",Group B Unlimited NC-0115x9 +335x114.3White,,,,
7/23/2024,Shopify,"D-RegamasterEVOII-178+38,1810+35-51143-BR",Desmond,Desmond Regamaster EVO II,"17x8 +38, 18x10 +35",5x114.3,SatinBronze,"$3,000.00","Desmond Regamaster EVO II17x8 +38, 18x10 +355x114.3SatinBronze",,,,
7/22/2024,Shopify,GL-57CR-189.5+22-51143-CP,Gram Lights,Gram Lights 57CR,18x9.5 +22,5x114.3,Chrome Plating,"$2,599.00",Gram Lights 57CR18x9.5 +225x114.3Chrome Plating,,,,
7/22/2024,Shopify,"B-FIR-209+35,2011.5+40-5112-SLV",BBS,BBS FI-R,"20x9 +35, 20x11.5 +40",5x112,Diamond Silver,"$6,900.00","BBS FI-R20x9 +35, 20x11.5 +405x112Diamond Silver",,,,
7/22/2024,eBay,E-RPF1-178+35-51143-SS,Enkei,Enkei RPF1,17x8 +35,5x114.3,F1 Silver,"$1,036.40",Enkei RPF117x8 +355x114.3F1 Silver,,,,
7/22/2024,eBay,E-RPF1RS-1810+6-51143-SS,Enkei,Enkei RPF1RS,18x10 +6,5x114.3,F1 Silver,"$1,448.47",Enkei RPF1RS18x10 +65x114.3F1 Silver,,,,
7/22/2024,eBay,GL-57DR-188.5+37-51143-SGB,Gram Lights,Gram Lights 57DR,18x8.5 +37,5x114.3,Semi Gloss Black,"$1,700.00",Gram Lights 57DR18x8.5 +375x114.3Semi Gloss Black,,,,
7/21/2024,Shopify,V-RacingTE37XTMSpec-168-20-61397-MBG,Volk,Volk Racing TE37XT M-Spec,16x8 -20,6x139.7,Matte Blue Gunmetal,"$3,059.00",Volk Racing TE37XT M-Spec16x8 -206x139.7Matte Blue Gunmetal,,,,
7/20/2024,Shopify,T7-TAK1-177.5+42-6130-MB,Titan 7,Titan 7 T-AK1,17x7.5 +42,6x130,Machine Black,"$2,156.00",Titan 7 T-AK117x7.5 +426x130Machine Black,,,,
7/19/2024,Shopify,V-RacingCE28NPlus-1810+40-5120-SLV,Volk,Volk Racing CE28N-Plus,18x10 +40,5x120,Diamond Silver,"$2,800.00",Volk Racing CE28N-Plus18x10 +405x120Diamond Silver,,,,
7/19/2024,Shopify,V-RacingCE28NPlus-1810+40-5120-SLV,Volk,Volk Racing CE28N-Plus,18x10 +40,5x120,Diamond Silver,"$2,980.00",Volk Racing CE28N-Plus18x10 +405x120Diamond Silver,,,,
7/18/2024,Shopify,GL-57DR-189.5+38-51143-CP,Gram Lights,Gram Lights 57DR,18x9.5 +38,5x114.3,Chrome Plating,"$2,249.10",Gram Lights 57DR18x9.5 +385x114.3Chrome Plating,,,,
7/17/2024,Shopify,"B-RIA-1810+25,1811+37-5120-SLV",BBS,BBS RI-A,"18x10 +25, 18x11 +37",5x120,Diamond Silver,"$2,710.40","BBS RI-A18x10 +25, 18x11 +375x120Diamond Silver",,,,
7/17/2024,Shopify,A-TC4-189.5+38-51143-RIB,Advan,Advan TC4,18x9.5 +38,5x114.3,Racing Indigo Blue,"$1,650.00",Advan TC418x9.5 +385x114.3Racing Indigo Blue,,,,
7/16/2024,eBay,"B-LM-199.5+22,1911+37-5120-DB",BBS,BBS LM,"19x9.5 +22, 19x11 +37",5x120,Diamond Black,"$5,095.20","BBS LM19x9.5 +22, 19x11 +375x120Diamond Black",,,,
7/15/2024,Shopify,"B-LMR-209.5+23,2011+40-5120-SLV",BBS,BBS LM-R,"20x9.5 +23, 20x11 +40",5x120,Diamond Silver,"$5,378.40","BBS LM-R20x9.5 +23, 20x11 +405x120Diamond Silver",,,,
7/13/2024,eBay,E-RPF1-179+35-51143-B,Enkei,Enkei RPF1,17x9 +35,5x114.3,Black,"$1,178.44",Enkei RPF117x9 +355x114.3Black,,,,
7/12/2024,Shopify,V-RacingTE37SL-1810.5+15-51143-G,Volk,Volk Racing TE37SL,18x10.5 +15,5x114.3,Gold,"$3,300.00",Volk Racing TE37SL18x10.5 +155x114.3Gold,,,,
7/12/2024,Shopify,V-RacingTE37SL-1810.5+20-5120-MB,Volk,Volk Racing TE37SL,18x10.5 +20,5x120,Mag Blue,"$2,826.00",Volk Racing TE37SL18x10.5 +205x120Mag Blue,,,,
7/12/2024,eBay,E-RPF1-1710+18-51143-SS,Enkei,Enkei RPF1,17x10 +18,5x114.3,F1 Silver,"$1,161.84",Enkei RPF117x10 +185x114.3F1 Silver,,,,
7/11/2024,Shopify,R-951MCRyno-179-12-8170-M,Raceline,Raceline 951MC Ryno,17x9 -12,8x170,Machined,"$1,088.00",Raceline 951MC Ryno17x9 -128x170Machined,,,,
7/11/2024,Shopify,R-951MCRyno-179-12-8170-M,Raceline,Raceline 951MC Ryno,17x9 -12,8x170,Machined,"$1,088.00",Raceline 951MC Ryno17x9 -128x170Machined,,,,
7/11/2024,Shopify,"B-LM-2010+22,2011+24-5120-DB",BBS,BBS LM,"20x10 +22, 20x11 +24",5x120,Diamond Black,"$4,939.20","BBS LM20x10 +22, 20x11 +245x120Diamond Black",,,,
7/11/2024,Shopify,"B-LM-2010+22,2011+24-5120-DB",BBS,BBS LM,"20x10 +22, 20x11 +24",5x120,Diamond Black,"$4,939.20","BBS LM20x10 +22, 20x11 +245x120Diamond Black",,,,
7/10/2024,Shopify,V-RacingCE28NPlus-1810.5+34-5112-BR,Volk,Volk Racing CE28N-Plus,18x10.5 +34,5x112,BlastBronze,"$3,450.00",Volk Racing CE28N-Plus18x10.5 +345x112BlastBronze,,,,
7/10/2024,eBay,GL-57DR-189.5+22-51143-GB2,Gram Lights,Gram Lights 57DR,18x9.5 +22,5x114.3,Gun Blue 2,"$1,999.00",Gram Lights 57DR18x9.5 +225x114.3Gun Blue 2,,,,
7/9/2024,Shopify,M-RaceWheels316-178+25-5127-GT,Method,Method Race Wheels 316,17x8 +25,5x127,Gloss Titanium,"$1,125.00",Method Race Wheels 31617x8 +255x127Gloss Titanium,,,,
7/9/2024,eBay,E-RPF1-179+35-51143-SS,Enkei,Enkei RPF1,17x9 +35,5x114.3,F1 Silver,$272.82,Enkei RPF117x9 +355x114.3F1 Silver,,,,
7/8/2024,eBay,B-LM-189.5+38-51143-SLV,BBS,BBS LM,18x9.5 +38,5x114.3,Diamond Silver,"$1,699.00",BBS LM18x9.5 +385x114.3Diamond Silver,,,,
7/8/2024,eBay,V-RacingTE37XTMSpec-178.5-10-61397-BR,Volk,Volk Racing TE37XT M-Spec,17x8.5 -10,6x139.7,Bronze,"$3,676.00",Volk Racing TE37XT M-Spec17x8.5 -106x139.7Bronze,,,,
7/6/2024,Shopify,"V-RacingTE37SagaSPlus-199+46,1910.5+47-5130-DDG",Volk,Volk Racing TE37 Saga S-Plus,"19x9 +46, 19x10.5 +47",5x130,Diamond Dark Gunmetal,"$3,264.00","Volk Racing TE37 Saga S-Plus19x9 +46, 19x10.5 +475x130Diamond Dark Gunmetal",,,,
7/5/2024,Shopify,V-RacingTE37SagaSL-189.5+22-51143-CP,Volk,Volk Racing TE37 Saga SL,18x9.5 +22,5x114.3,Chrome Plating,"$3,980.00",Volk Racing TE37 Saga SL18x9.5 +225x114.3Chrome Plating,,,,
7/5/2024,eBay,V-RacingTE37SagaSLMSpec-189.5+22-51143-PB,Volk,Volk Racing TE37 Saga SL M-Spec,18x9.5 +22,5x114.3,Pressed Black,"$2,909.25",Volk Racing TE37 Saga SL M-Spec18x9.5 +225x114.3Pressed Black,,,,
7/4/2024,eBay,GL-57CR-189.5+12-51143-EBP,Gram Lights,Gram Lights 57CR,18x9.5 +12,5x114.3,Eternal Blue Pearl,$537.13,Gram Lights 57CR18x9.5 +125x114.3Eternal Blue Pearl,,,,
7/3/2024,Shopify,V-RacingTE37SagaSLMSpec-189.5+38-5120-PB,Volk,Volk Racing TE37 Saga SL M-Spec,18x9.5 +38,5x120,Pressed Black,"$3,200.00",Volk Racing TE37 Saga SL M-Spec18x9.5 +385x120Pressed Black,,,,
6/29/2024,eBay,GL-57DR-179+22-51143-SGB,Gram Lights,Gram Lights 57DR,17x9 +22,5x114.3,Semi Gloss Black,"$1,795.56",Gram Lights 57DR17x9 +225x114.3Semi Gloss Black,,,,
6/28/2024,Shopify,V-RacingTE37SagaSPlus-189.5+43-5100-DW,Volk,Volk Racing TE37 Saga S-Plus,18x9.5 +43,5x100,Dash White,"$3,000.00",Volk Racing TE37 Saga S-Plus18x9.5 +435x100Dash White,,,,
6/27/2024,Shopify,"B-LMR-2010+12,2011+14-5112-SLV",BBS,BBS LM-R,"20x10 +12, 20x11 +14",5x112,Diamond Silver,"$5,955.00","BBS LM-R20x10 +12, 20x11 +145x112Diamond Silver",,,,
6/27/2024,Shopify,"B-LM-199.5+22,1911+37-5120-SLV",BBS,BBS LM,"19x9.5 +22, 19x11 +37",5x120,Diamond Silver,"$4,572.00","BBS LM19x9.5 +22, 19x11 +375x120Diamond Silver",,,,
6/27/2024,Shopify,GL-57CR-189.5+38-5100-BR2,Gram Lights,Gram Lights 57CR,18x9.5 +38,5x100,Bronze 2,"$1,800.00",Gram Lights 57CR18x9.5 +385x100Bronze 2,,,,
6/27/2024,Shopify,GL-57DR-188.5+37-51143-SGB,Gram Lights,Gram Lights 57DR,18x8.5 +37,5x114.3,Semi Gloss Black,"$1,742.00",Gram Lights 57DR18x8.5 +375x114.3Semi Gloss Black,,,,
6/27/2024,eBay,V-RacingTE37XTMSpec-189-1-6135-BR,Volk,Volk Racing TE37XT M-Spec,18x9 -1,6x135,Bronze,"$3,500.00",Volk Racing TE37XT M-Spec18x9 -16x135Bronze,,,,
6/21/2024,Shopify,V-RacingTE37XTMSpec-189-1-6135-BR,Volk,Volk Racing TE37XT M-Spec,18x9 -1,6x135,Bronze,"$3,500.00",Volk Racing TE37XT M-Spec18x9 -16x135Bronze,,,,
6/21/2024,Shopify,"B-E88-189+43,1811.5+57-5130-P",BBS,BBS E88,"18x9 +43, 18x11.5 +57",5x130,Polished,"$5,000.00","BBS E8818x9 +43, 18x11.5 +575x130Polished",,,,
6/20/2024,Shopify,V-RacingTE37SagaSL-189.5+38-5120-PG,Volk,Volk Racing TE37 Saga SL,18x9.5 +38,5x120,Pressed Graphite,"$3,480.00",Volk Racing TE37 Saga SL18x9.5 +385x120Pressed Graphite,,,,
6/20/2024,Shopify,"B-LM-198.5+50,1911+50-5130-SLV",BBS,BBS LM,"19x8.5 +50, 19x11 +50",5x130,Diamond Silver,"$4,492.80","BBS LM19x8.5 +50, 19x11 +505x130Diamond Silver",,,,
6/20/2024,Shopify,GL-57DR-189.5+22-51143-CP,Gram Lights,Gram Lights 57DR,18x9.5 +22,5x114.3,Chrome Plating,"$2,294.10",Gram Lights 57DR18x9.5 +225x114.3Chrome Plating,,,,
6/20/2024,eBay,E-TS10-188.5+35-51143-B,Enkei,Enkei TS10,18x8.5 +35,5x114.3,Black,$251.27,Enkei TS1018x8.5 +355x114.3Black,,,,
6/17/2024,eBay,E-RPF1-179+35-51143-SS,Enkei,Enkei RPF1,17x9 +35,5x114.3,F1 Silver,"$1,092.00",Enkei RPF117x9 +355x114.3F1 Silver,,,,
6/15/2024,eBay,GL-57DR-189.5+38-51143-BR2,Gram Lights,Gram Lights 57DR,18x9.5 +38,5x114.3,Bronze 2,"$1,750.00",Gram Lights 57DR18x9.5 +385x114.3Bronze 2,,,,
6/14/2024,Shopify,V-RacingTE37SagaSPlus-189.5+38-51143-BR,Volk,Volk Racing TE37 Saga S-Plus,18x9.5 +38,5x114.3,Bronze,"$3,750.00",Volk Racing TE37 Saga S-Plus18x9.5 +385x114.3Bronze,,,,
6/13/2024,Shopify,GL-57DR-189.5+38-51143-CP,Gram Lights,Gram Lights 57DR,18x9.5 +38,5x114.3,Chrome Plating,"$2,499.00",Gram Lights 57DR18x9.5 +385x114.3Chrome Plating,,,,
6/13/2024,eBay,V-RacingTE37XTMSpec-189+0-61397-MB,Volk,Volk Racing TE37XT M-Spec,18x9 +0,6x139.7,Mag Blue,"$3,638.70",Volk Racing TE37XT M-Spec18x9 +06x139.7Mag Blue,,,,
6/12/2024,eBay,GL-57DR-189.5+22-51143-SGB,Gram Lights,Gram Lights 57DR,18x9.5 +22,5x114.3,Semi Gloss Black,"$1,840.00",Gram Lights 57DR18x9.5 +225x114.3Semi Gloss Black,,,,
6/12/2024,eBay,V-RacingTE37SL-1810+40-51143-MB,Volk,Volk Racing TE37SL,18x10 +40,5x114.3,Mag Blue,"$2,951.20",Volk Racing TE37SL18x10 +405x114.3Mag Blue,,,,
6/12/2024,eBay,V-RacingTE37XTMSpec-168-20-61397-DB,Volk,Volk Racing TE37XT M-Spec,16x8 -20,6x139.7,Diamond Black,"$2,500.00",Volk Racing TE37XT M-Spec16x8 -206x139.7Diamond Black,,,,
6/11/2024,Shopify,"B-LM-2010+22,2011+24-5112-SLV",BBS,BBS LM,"20x10 +22, 20x11 +24",5x112,Diamond Silver,"$5,422.00","BBS LM20x10 +22, 20x11 +245x112Diamond Silver",,,,
6/11/2024,Shopify,V-RacingCE28NPlus-1811+34-5112-BR,Volk,Volk Racing CE28N-Plus,18x11 +34,5x112,BlastBronze,"$3,380.00",Volk Racing CE28N-Plus18x11 +345x112BlastBronze,,,,
6/11/2024,eBay,V-RacingCE28ClubRacerIIBK-189.5+22-51143-DDG,Volk,Volk Racing CE28 Club Racer II BK,18x9.5 +22,5x114.3,Diamond Dark Gunmetal,"$3,511.00",Volk Racing CE28 Club Racer II BK18x9.5 +225x114.3Diamond Dark Gunmetal,,,,
6/10/2024,eBay,GL-57DR-189.5+38-51143-BR2,Gram Lights,Gram Lights 57DR,18x9.5 +38,5x114.3,Bronze 2,"$1,800.00",Gram Lights 57DR18x9.5 +385x114.3Bronze 2,,,,
6/9/2024,Shopify,S-GTX01-179+38-51143-SLV,SSR,SSR GTX01,17x9 +38,5x114.3,Dark Silver,"$1,404.00",SSR GTX0117x9 +385x114.3Dark Silver,,,,
6/9/2024,Shopify,V-RacingTE37SagaSPlus-189.5+38-51143-BR,Volk,Volk Racing TE37 Saga S-Plus,18x9.5 +38,5x114.3,Bronze,"$3,750.00",Volk Racing TE37 Saga S-Plus18x9.5 +385x114.3Bronze,,,,
6/8/2024,eBay,E-RPF1-189.5+38-51143-MB,Enkei,Enkei RPF1,18x9.5 +38,5x114.3,Matte Black,"$1,526.32",Enkei RPF118x9.5 +385x114.3Matte Black,,,,
6/5/2024,Shopify,GL-57DR-189.5+38-51143-CP,Gram Lights,Gram Lights 57DR,18x9.5 +38,5x114.3,Chrome Plating,"$2,499.00",Gram Lights 57DR18x9.5 +385x114.3Chrome Plating,,,,
6/5/2024,Shopify,GL-57DR-189.5+22-51143-CP,Gram Lights,Gram Lights 57DR,18x9.5 +22,5x114.3,Chrome Plating,"$2,294.10",Gram Lights 57DR18x9.5 +225x114.3Chrome Plating,,,,
6/4/2024,eBay,"E-RPF1-189.5+38,1810.5+15-51143-MB",Enkei,Enkei RPF1,"18x9.5 +38, 18x10.5 +15",5x114.3,Matte Black,"$1,375.63","Enkei RPF118x9.5 +38, 18x10.5 +155x114.3Matte Black",,,,
6/3/2024,Shopify,V-RacingTE37XTMSpec-189+15-61397-BR,Volk,Volk Racing TE37XT M-Spec,18x9 +15,6x139.7,Bronze,"$3,303.72",Volk Racing TE37XT M-Spec18x9 +156x139.7Bronze,,,,
6/1/2024,eBay,E-RPF1-189.5+38-51143-SS,Enkei,Enkei RPF1,18x9.5 +38,5x114.3,F1 Silver,$719.56,Enkei RPF118x9.5 +385x114.3F1 Silver,,,,
5/30/2024,Shopify,GL-57DR-179+22-51143-BR2,Gram Lights,Gram Lights 57DR,17x9 +22,5x114.3,Bronze 2,"$1,650.00",Gram Lights 57DR17x9 +225x114.3Bronze 2,,,,
5/30/2024,Shopify,V-RacingCE28NPlus-189.5+41-5100-BR,Volk,Volk Racing CE28N-Plus,18x9.5 +41,5x100,Bronze,"$3,500.00",Volk Racing CE28N-Plus18x9.5 +415x100Bronze,,,,
5/30/2024,Shopify,GL-57DR-189.5+38-51143-CP,Gram Lights,Gram Lights 57DR,18x9.5 +38,5x114.3,Chrome Plating,"$2,499.00",Gram Lights 57DR18x9.5 +385x114.3Chrome Plating,,,,
5/29/2024,Shopify,GL-57DR-189.5+38-51143-CP,Gram Lights,Gram Lights 57DR,18x9.5 +38,5x114.3,Chrome Plating,"$2,499.00",Gram Lights 57DR18x9.5 +385x114.3Chrome Plating,,,,
5/29/2024,eBay,E-RPF1-179+45-51143-SS,Enkei,Enkei RPF1,17x9 +45,5x114.3,F1 Silver,"$1,092.00",Enkei RPF117x9 +455x114.3F1 Silver,,,,
5/28/2024,eBay,"B-LM-198.5+50,1911+63-5130-SLV",BBS,BBS LM,"19x8.5 +50, 19x11 +63",5x130,Diamond Silver,"$5,150.00","BBS LM19x8.5 +50, 19x11 +635x130Diamond Silver",,,,
5/27/2024,eBay,"B-LM-199.5+22,1911+37-5120-G",BBS,BBS LM,"19x9.5 +22, 19x11 +37",5x120,Gold,"$5,399.00","BBS LM19x9.5 +22, 19x11 +375x120Gold",,,,
5/27/2024,eBay,E-RPF1-179+35-51143-SS,Enkei,Enkei RPF1,17x9 +35,5x114.3,F1 Silver,$273.05,Enkei RPF117x9 +355x114.3F1 Silver,,,,
5/26/2024,eBay,E-RPF1-179+22-51143-SS,Enkei,Enkei RPF1,17x9 +22,5x114.3,F1 Silver,"$1,092.32",Enkei RPF117x9 +225x114.3F1 Silver,,,,
5/25/2024,eBay,E-RPF1-179+35-51143-SS,Enkei,Enkei RPF1,17x9 +35,5x114.3,F1 Silver,"$1,092.00",Enkei RPF117x9 +355x114.3F1 Silver,,,,
5/25/2024,eBay,V-RacingTE37XTMSpec-189-1-6135-BB,Volk,Volk Racing TE37XT M-Spec,18x9 -1,6x135,Blast Black,"$3,375.00",Volk Racing TE37XT M-Spec18x9 -16x135Blast Black,,,,
5/22/2024,eBay,E-RPF1-1810.5+15-51143-SS,Enkei,Enkei RPF1,18x10.5 +15,5x114.3,F1 Silver,$382.38,Enkei RPF118x10.5 +155x114.3F1 Silver,,,,
5/22/2024,eBay,M-MC10-179+38-51143-W,Mugen,Mugen MC10,17x9 +38,5x114.3,White,"$1,300.00",Mugen MC1017x9 +385x114.3White,,,,
5/21/2024,Shopify,"V-RacingTE37UltraMSpec-2010+15,2011+15-5120-GB",Volk,Volk Racing TE37 Ultra M-Spec,"20x10 +15, 20x11 +15",5x120,Gloss Black,"$4,675.40","Volk Racing TE37 Ultra M-Spec20x10 +15, 20x11 +155x120Gloss Black",,,,
5/19/2024,Shopify,D-RegamasterEVOII-168+35-4100-GW,Desmond,Desmond Regamaster EVO II,16x8 +35,4x100,Gloss White,"$2,357.10",Desmond Regamaster EVO II16x8 +354x100Gloss White,,,,
5/19/2024,eBay,E-RPF1-179+22-51143-SS,Enkei,Enkei RPF1,17x9 +22,5x114.3,F1 Silver,$273.08,Enkei RPF117x9 +225x114.3F1 Silver,,,,
5/19/2024,eBay,"V-RacingTE37SL-199.5+22,1910.5+35-5112-GB",Volk,Volk Racing TE37SL,"19x9.5 +22, 19x10.5 +35",5x112,Gloss Black,"$3,325.00","Volk Racing TE37SL19x9.5 +22, 19x10.5 +355x112Gloss Black",,,,
5/18/2024,Shopify,V-RacingCE28NPlus-189.5+22-51143-BR,Volk,Volk Racing CE28N-Plus,18x9.5 +22,5x114.3,BlastBronze,"$3,100.00",Volk Racing CE28N-Plus18x9.5 +225x114.3BlastBronze,,,,
5/17/2024,Shopify,V-RacingTE37XTMSpec-168-20-61397-MB,Volk,Volk Racing TE37XT M-Spec,16x8 -20,6x139.7,Mag Blue,"$2,760.00",Volk Racing TE37XT M-Spec16x8 -206x139.7Mag Blue,,,,
5/17/2024,Shopify,GL-57CR-189.5+38-5100-CP,Gram Lights,Gram Lights 57CR,18x9.5 +38,5x100,Chrome Plating,"$2,499.00",Gram Lights 57CR18x9.5 +385x100Chrome Plating,,,,
5/17/2024,eBay,E-RPF1-189.5+15-51143-SS,Enkei,Enkei RPF1,18x9.5 +15,5x114.3,F1 Silver,$359.78,Enkei RPF118x9.5 +155x114.3F1 Silver,,,,
5/16/2024,Shopify,GL-57DR-199.5+25-51143-CP,Gram Lights,Gram Lights 57DR,19x9.5 +25,5x114.3,Chrome Plating,"$2,750.00",Gram Lights 57DR19x9.5 +255x114.3Chrome Plating,,,,
5/16/2024,eBay,V-RacingTE37XTMSpec-189-1-6135-BB,Volk,Volk Racing TE37XT M-Spec,18x9 -1,6x135,Blast Black,"$3,262.50",Volk Racing TE37XT M-Spec18x9 -16x135Blast Black,,,,
5/16/2024,eBay,V-RacingTE37XTMSpec-168-20-61397-BB,Volk,Volk Racing TE37XT M-Spec,16x8 -20,6x139.7,Blast Black,"$2,700.00",Volk Racing TE37XT M-Spec16x8 -206x139.7Blast Black,,,,
5/15/2024,Shopify,GL-57DR-189.5+22-51143-GB2,Gram Lights,Gram Lights 57DR,18x9.5 +22,5x114.3,Gun Blue 2,"$1,850.00",Gram Lights 57DR18x9.5 +225x114.3Gun Blue 2,,,,
5/14/2024,Shopify,V-RacingTE37XTMSpec-178.5-10-61397-BB,Volk,Volk Racing TE37XT M-Spec,17x8.5 -10,6x139.7,Blast Black,"$3,100.00",Volk Racing TE37XT M-Spec17x8.5 -106x139.7Blast Black,,,,
5/14/2024,eBay,V-RacingTE37SagaSL-189.5+22-51143-PG,Volk,Volk Racing TE37 Saga SL,18x9.5 +22,5x114.3,Pressed Graphite,"$3,000.00",Volk Racing TE37 Saga SL18x9.5 +225x114.3Pressed Graphite,,,,
5/12/2024,Shopify,V-RacingTE37SL-189.5+38-5120-CW,Volk,Volk Racing TE37SL,18x9.5 +38,5x120,Championship White,"$3,200.00",Volk Racing TE37SL18x9.5 +385x120Championship White,,,,
5/10/2024,eBay,V-RacingCE28NPlus-189.5+12-51143-DDG,Volk,Volk Racing CE28N-Plus,18x9.5 +12,5x114.3,Diamond Dark Gunmetal,"$3,227.00",Volk Racing CE28N-Plus18x9.5 +125x114.3Diamond Dark Gunmetal,,,,
5/10/2024,eBay,V-RacingTE37SagaSL-189.5+22-51143-PG,Volk,Volk Racing TE37 Saga SL,18x9.5 +22,5x114.3,Pressed Graphite,"$2,901.00",Volk Racing TE37 Saga SL18x9.5 +225x114.3Pressed Graphite,,,,
5/9/2024,Shopify,V-RacingTE37SL-189.5+38-5120-AG,Volk,Volk Racing TE37SL,18x9.5 +38,5x120,Arms Gray,"$2,500.00",Volk Racing TE37SL18x9.5 +385x120Arms Gray,,,,
5/9/2024,Shopify,V-RacingTE37SL-1810.5+20-5120-PDB,Volk,Volk Racing TE37SL,18x10.5 +20,5x120,Pressed Double Black,"$2,974.15",Volk Racing TE37SL18x10.5 +205x120Pressed Double Black,,,,
5/9/2024,Shopify,V-RacingTE37SL-189.5+38-5120-CP,Volk,Volk Racing TE37SL,18x9.5 +38,5x120,Chrome Plating,"$3,250.00",Volk Racing TE37SL18x9.5 +385x120Chrome Plating,,,,
5/9/2024,eBay,V-RacingCE28ClubRacerIIBK-1810.5+22-51143-DDG,Volk,Volk Racing CE28 Club Racer II BK,18x10.5 +22,5x114.3,Diamond Dark Gunmetal,"$2,850.00",Volk Racing CE28 Club Racer II BK18x10.5 +225x114.3Diamond Dark Gunmetal,,,,
5/9/2024,eBay,V-RacingTE37XTMSpec-168-20-61397-DB,Volk,Volk Racing TE37XT M-Spec,16x8 -20,6x139.7,Diamond Black,"$2,500.00",Volk Racing TE37XT M-Spec16x8 -206x139.7Diamond Black,,,,
5/8/2024,eBay,"E-RPF1-189.5+15,1810.5+15-51143-SS",Enkei,Enkei RPF1,"18x9.5 +15, 18x10.5 +15",5x114.3,F1 Silver,"$1,484.32","Enkei RPF118x9.5 +15, 18x10.5 +155x114.3F1 Silver",,,,
5/7/2024,Shopify,"B-LMR-198.5+55,1911+63-5130-SLV",BBS,BBS LM-R,"19x8.5 +55, 19x11 +63",5x130,Diamond Silver,"$6,000.00","BBS LM-R19x8.5 +55, 19x11 +635x130Diamond Silver",,,,
5/6/2024,Shopify,T7-TS5-1810+25-5120-MB,Titan 7,Titan 7 T-S5,18x10 +25,5x120,Machine Black,"$2,300.00",Titan 7 T-S518x10 +255x120Machine Black,,,,
5/5/2024,eBay,"B-LM-198.5+50,1912+44-5130-SLV",BBS,BBS LM,"19x8.5 +50, 19x12 +44",5x130,Diamond Silver,"$5,715.00","BBS LM19x8.5 +50, 19x12 +445x130Diamond Silver",,,,
5/5/2024,eBay,E-RPF1-179+45-51143-SS,Enkei,Enkei RPF1,17x9 +45,5x114.3,F1 Silver,"$1,092.00",Enkei RPF117x9 +455x114.3F1 Silver,,,,
5/5/2024,eBay,V-RacingTE37SagaSPlus-179+22-51143-BR,Volk,Volk Racing TE37 Saga S-Plus,17x9 +22,5x114.3,Bronze,"$3,200.00",Volk Racing TE37 Saga S-Plus17x9 +225x114.3Bronze,,,,
